jointure,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,1er lot,Surface Carrez du 1er lot,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Arrondissement,id,commune,prefixe,section,numero,contenance,created,updated,coords,Prix_m2,Outlier,coords_X,coords_Y
75120000AD12,1,15/01/2020,Vente,612480.0,348.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AD,12,11,"54,85",1,2.0,Appartement,54.0,3.0,75120,75120000AD0012,75120,000,AD,12,247.0,2007-09-20,2016-07-26,"[655093.5813427098, 6863946.887685506]",11342.222222222223,False,655093.5813427098,6863946.887685506
75120000AD16,1,22/01/2020,Vente,250000.0,112.0,RUE,0833,DE BELLEVILLE,75020.0,PARIS 20,75,120,000,AD,16,16,"28,53",1,2.0,Appartement,30.0,2.0,75120,75120000AD0016,75120,000,AD,16,953.0,2007-09-20,2016-07-26,"[655081.62449682, 6863981.492724079]",8333.333333333334,False,655081.62449682,6863981.492724079
75120000AD21,1,29/01/2020,Vente,275000.0,6.0,RUE,4853,JEAN BAPTISTE DUMAY,75020.0,PARIS 20,75,120,000,AD,21,20,"23,50",1,2.0,Appartement,28.0,2.0,75120,75120000AD0021,75120,000,AD,21,195.0,2007-09-20,2016-07-26,"[655117.17405813, 6863961.74127728]",9821.42857142857,False,655117.17405813,6863961.74127728
75120000AD22,1,28/02/2020,Vente,173000.0,4.0,RUE,4853,JEAN BAPTISTE DUMAY,75020.0,PARIS 20,75,120,000,AD,22,27,"10,06",1,2.0,Appartement,20.0,2.0,75120,75120000AD0022,75120,000,AD,22,425.0,2007-09-20,2016-07-26,"[655132.2222320131, 6863947.590369645]",8650.0,False,655132.2222320131,6863947.590369645
75120000AD23,1,25/05/2020,Vente,390000.0,346.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AD,23,30,"39,33",1,2.0,Appartement,45.0,2.0,75120,75120000AD0023,75120,000,AD,23,175.0,2007-09-20,2016-07-26,"[655127.2662072935, 6863942.489956163]",8666.666666666666,False,655127.2662072935,6863942.489956163
75120000AD24,1,10/03/2020,Vente,345000.0,342.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AD,24,37,"45,15",1,2.0,Appartement,44.0,2.0,75120,75120000AD0024,75120,000,AD,24,890.0,2007-09-20,2016-07-26,"[655148.7496328189, 6863961.20617837]",7840.909090909091,False,655148.7496328189,6863961.20617837
75120000AD24,1,10/04/2020,Vente,228000.0,342.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AD,24,18,"21,26",1,2.0,Appartement,22.0,1.0,75120,75120000AD0024,75120,000,AD,24,890.0,2007-09-20,2016-07-26,"[655148.7496328189, 6863961.20617837]",10363.636363636364,False,655148.7496328189,6863961.20617837
75120000AD24,1,30/09/2020,Vente,470000.0,342.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AD,24,14,"47,73",1,2.0,Appartement,47.0,2.0,75120,75120000AD0024,75120,000,AD,24,890.0,2007-09-20,2016-07-26,"[655148.7496328189, 6863961.20617837]",10000.0,False,655148.7496328189,6863961.20617837
75120000AD24,1,18/11/2020,Vente,208000.0,342.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AD,24,79,"18,02",1,2.0,Appartement,19.0,1.0,75120,75120000AD0024,75120,000,AD,24,890.0,2007-09-20,2016-07-26,"[655148.7496328189, 6863961.20617837]",10947.368421052632,False,655148.7496328189,6863961.20617837
75120000AD38,1,27/10/2020,Vente,475537.0,7.0,RUE,5035,DU JOURDAIN,75020.0,PARIS 20,75,120,000,AD,38,18,"43,36",1,2.0,Appartement,42.0,2.0,75120,75120000AD0038,75120,000,AD,38,557.0,2007-09-20,2016-07-26,"[655200.0105230394, 6864040.589860342]",11322.309523809523,False,655200.0105230394,6864040.589860342
75120000AE46,1,08/09/2020,Vente,150000.0,56.0,RUE,6891,OLIVIER METRA,75020.0,PARIS 20,75,120,000,AE,46,130,"13,19",1,2.0,Appartement,12.0,1.0,75120,75120000AE0046,75120,000,AE,46,218.0,2007-09-27,2016-07-26,"[655468.9528607333, 6864043.996045935]",12500.0,False,655468.9528607333,6864043.996045935
75120000AE63,1,30/06/2020,Vente,485000.0,5.0,RUE,3836,FREDERICK LEMAITRE,75020.0,PARIS 20,75,120,000,AE,63,37,"53,65",1,2.0,Appartement,52.0,2.0,75120,75120000AE0063,75120,000,AE,63,821.0,2007-09-27,2016-07-26,"[655330.3221555318, 6863921.635234244]",9326.923076923076,False,655330.3221555318,6863921.635234244
75120000AH11,1,12/06/2020,Vente,550000.0,26.0,RUE,3836,FREDERICK LEMAITRE,75020.0,PARIS 20,75,120,000,AH,11,44,"59,03",1,2.0,Appartement,60.0,3.0,75120,75120000AH0011,75120,000,AH,11,655.0,2007-09-27,2016-07-26,"[655511.1724449247, 6864009.1710086875]",9166.666666666666,False,655511.1724449247,6864009.1710086875
75120000AH33,1,11/02/2020,Vente,180570.0,9.0,RUE,1836,CHARLES FRIEDEL,75020.0,PARIS 20,75,120,000,AH,33,23,"13,53",1,2.0,Appartement,14.0,1.0,75120,75120000AH0033,75120,000,AH,33,542.0,2007-09-27,2016-07-26,"[655625.9543458092, 6863817.385038748]",12897.857142857143,False,655625.9543458092,6863817.385038748
75120000AH33,1,25/05/2020,Vente,220000.0,9.0,RUE,1836,CHARLES FRIEDEL,75020.0,PARIS 20,75,120,000,AH,33,58,"21,50",1,2.0,Appartement,28.0,2.0,75120,75120000AH0033,75120,000,AH,33,542.0,2007-09-27,2016-07-26,"[655625.9543458092, 6863817.385038748]",7857.142857142857,False,655625.9543458092,6863817.385038748
75120000AH5,1,01/09/2020,Vente,218350.0,7.0,AV,9146,TAILLADE,75020.0,PARIS 20,75,120,000,AH,5,4,"12,76",1,2.0,Appartement,16.0,1.0,75120,75120000AH0005,75120,000,AH,5,236.0,2007-09-27,2016-07-26,"[655572.2084803013, 6864007.475835763]",13646.875,False,655572.2084803013,6864007.475835763
75120000AH60,1,30/09/2020,Vente,630000.0,200.0,RUE,0833,DE BELLEVILLE,75020.0,PARIS 20,75,120,000,AH,60,14,"76,01",1,2.0,Appartement,76.0,4.0,75120,75120000AH0060,75120,000,AH,60,895.0,2007-09-27,2016-07-26,"[655614.7267205853, 6864043.35162615]",8289.473684210527,False,655614.7267205853,6864043.35162615
75120000AH71,1,10/12/2020,Vente,105000.0,7.0,RUE,9005,DU SOLEIL,75020.0,PARIS 20,75,120,000,AH,71,10,,1,2.0,Appartement,9.0,1.0,75120,75120000AH0071,75120,000,AH,71,180.0,2007-09-27,2016-07-26,"[655585.2869739046, 6864048.972703385]",11666.666666666666,False,655585.2869739046,6864048.972703385
75120000AI6,1,26/06/2020,Vente,150000.0,16.0,RUE,3836,FREDERICK LEMAITRE,75020.0,PARIS 20,75,120,000,AI,6,7,"12,50",1,2.0,Appartement,12.0,1.0,75120,75120000AI0006,75120,000,AI,6,171.0,2007-09-19,2016-07-26,"[655449.6442402377, 6863961.849316503]",12500.0,False,655449.6442402377,6863961.849316503
75120000AI9,1,31/08/2020,Vente,792000.0,51.0,RUE,6891,OLIVIER METRA,75020.0,PARIS 20,75,120,000,AI,9,3,"78,64",1,2.0,Appartement,77.0,4.0,75120,75120000AI0009,75120,000,AI,9,327.0,2007-09-19,2016-07-26,"[655474.5843266314, 6863957.027639626]",10285.714285714286,False,655474.5843266314,6863957.027639626
75120000AK1,1,08/01/2020,Vente,335000.0,383.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,1,124,"29,27",1,2.0,Appartement,35.0,2.0,75120,75120000AK0001,75120,000,AK,1,216.0,2007-09-19,2016-07-26,"[655153.567769442, 6863906.101734554]",9571.42857142857,False,655153.567769442,6863906.101734554
75120000AK1,1,29/09/2020,Vente,635000.0,383.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,1,112,,1,2.0,Appartement,70.0,3.0,75120,75120000AK0001,75120,000,AK,1,216.0,2007-09-19,2016-07-26,"[655153.567769442, 6863906.101734554]",9071.42857142857,False,655153.567769442,6863906.101734554
75120000AK11,1,26/08/2020,Vente,876150.0,332.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,11,7,"71,76",1,2.0,Appartement,60.0,4.0,75120,75120000AK0011,75120,000,AK,11,344.0,2007-09-19,2016-07-26,"[655289.1931748921, 6863876.497102946]",14602.5,False,655289.1931748921,6863876.497102946
75120000AK116,1,28/08/2020,Vente,510000.0,82.0,RUE,1585,DES CASCADES,75020.0,PARIS 20,75,120,000,AK,116,1,"46,19",1,2.0,Appartement,48.0,2.0,75120,75120000AK0116,75120,000,AK,116,138.0,2010-01-04,2016-07-26,"[655254.5754857401, 6863826.043779763]",10625.0,False,655254.5754857401,6863826.043779763
75120000AK13,1,01/09/2020,Vente,399000.0,75.0,RUE,8232,DES RIGOLES,75020.0,PARIS 20,75,120,000,AK,13,38,"38,53",1,2.0,Appartement,54.0,2.0,75120,75120000AK0013,75120,000,AK,13,488.0,2007-09-19,2016-07-26,"[655305.0304648334, 6863862.9809823]",7388.888888888889,False,655305.0304648334,6863862.9809823
75120000AK13,1,27/11/2020,Vente,420000.0,75.0,RUE,8232,DES RIGOLES,75020.0,PARIS 20,75,120,000,AK,13,42,"40,54",1,2.0,Appartement,35.0,2.0,75120,75120000AK0013,75120,000,AK,13,488.0,2007-09-19,2016-07-26,"[655305.0304648334, 6863862.9809823]",12000.0,False,655305.0304648334,6863862.9809823
75120000AK15,1,11/12/2020,Vente,330000.0,71.0,RUE,8232,DES RIGOLES,75020.0,PARIS 20,75,120,000,AK,15,309,"35,31",1,2.0,Appartement,38.0,2.0,75120,75120000AK0015,75120,000,AK,15,428.0,2007-09-19,2016-07-26,"[655316.0453425987, 6863846.650365034]",8684.21052631579,False,655316.0453425987,6863846.650365034
75120000AK29,1,20/02/2020,Vente,449000.0,304.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,29,21,"42,29",1,2.0,Appartement,41.0,2.0,75120,75120000AK0029,75120,000,AK,29,250.0,2007-09-19,2016-07-26,"[655383.5175752153, 6863768.727403464]",10951.219512195123,False,655383.5175752153,6863768.727403464
75120000AK29,1,05/03/2020,Vente,460000.0,304.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,29,18,"42,64",1,2.0,Appartement,41.0,2.0,75120,75120000AK0029,75120,000,AK,29,250.0,2007-09-19,2016-07-26,"[655383.5175752153, 6863768.727403464]",11219.512195121952,False,655383.5175752153,6863768.727403464
75120000AK3,1,08/10/2020,Vente,350000.0,379.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,3,5,"37,16",1,2.0,Appartement,38.0,1.0,75120,75120000AK0003,75120,000,AK,3,670.0,2007-09-19,2016-07-26,"[655183.4280956191, 6863892.7167549385]",9210.526315789473,False,655183.4280956191,6863892.7167549385
75120000AK35,1,27/05/2020,Vente,256000.0,41.0,RUE,8232,DES RIGOLES,75020.0,PARIS 20,75,120,000,AK,35,45,"26,50",1,2.0,Appartement,26.0,1.0,75120,75120000AK0035,75120,000,AK,35,682.0,2007-09-19,2016-07-26,"[655415.5252018973, 6863776.128148727]",9846.153846153846,False,655415.5252018973,6863776.128148727
75120000AK35,1,14/12/2020,Vente,240000.0,41.0,RUE,8232,DES RIGOLES,75020.0,PARIS 20,75,120,000,AK,35,5,"26,27",1,2.0,Appartement,26.0,1.0,75120,75120000AK0035,75120,000,AK,35,682.0,2007-09-19,2016-07-26,"[655415.5252018973, 6863776.128148727]",9230.76923076923,False,655415.5252018973,6863776.128148727
75120000AK44,1,19/02/2020,Vente,203000.0,343.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,44,38,"21,52",1,2.0,Appartement,21.0,1.0,75120,75120000AK0044,75120,000,AK,44,303.0,2007-09-19,2016-07-26,"[655384.3064585751, 6863698.670177615]",9666.666666666666,False,655384.3064585751,6863698.670177615
75120000AK61,1,15/09/2020,Vente,90000.0,361.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,61,27,,1,2.0,Appartement,12.0,1.0,75120,75120000AK0061,75120,000,AK,61,301.0,2007-09-19,2016-07-26,"[655308.6764925054, 6863781.49340676]",7500.0,False,655308.6764925054,6863781.49340676
75120000AK67,1,16/06/2020,Vente,701000.0,363.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,67,19,"64,25",1,2.0,Appartement,65.0,4.0,75120,75120000AK0067,75120,000,AK,67,643.0,2007-09-19,2016-07-26,"[655279.5532950793, 6863796.740949115]",10784.615384615385,False,655279.5532950793,6863796.740949115
75120000AK67,1,03/09/2020,Vente,341000.0,363.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,67,27,"39,42",1,2.0,Appartement,40.0,2.0,75120,75120000AK0067,75120,000,AK,67,643.0,2007-09-19,2016-07-26,"[655279.5532950793, 6863796.740949115]",8525.0,False,655279.5532950793,6863796.740949115
75120000AK67,1,29/10/2020,Vente,727000.0,363.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,67,16,,1,2.0,Appartement,65.0,4.0,75120,75120000AK0067,75120,000,AK,67,643.0,2007-09-19,2016-07-26,"[655279.5532950793, 6863796.740949115]",11184.615384615385,False,655279.5532950793,6863796.740949115
75120000AK71,1,03/11/2020,Vente,699000.0,367.0,RUE,7904,DES PYRENEES,75020.0,PARIS 20,75,120,000,AK,71,27,"85,73",1,2.0,Appartement,58.0,3.0,75120,75120000AK0071,75120,000,AK,71,177.0,2007-09-19,2016-07-26,"[655274.338946489, 6863831.576148706]",12051.724137931034,False,655274.338946489,6863831.576148706
75120000AK78,1,25/06/2020,Vente,230500.0,78.0,RUE,6039,DE LA MARE,75020.0,PARIS 20,75,120,000,AK,78,19,"18,70",1,2.0,Appartement,20.0,2.0,75120,75120000AK0078,75120,000,AK,78,255.0,2007-09-19,2016-07-26,"[655249.4586954103, 6863774.171236715]",11525.0,False,655249.4586954103,6863774.171236715
75120000AK79,1,07/02/2020,Vente,201000.0,76.0,RUE,6039,DE LA MARE,75020.0,PARIS 20,75,120,000,AK,79,5,"18,03",1,2.0,Appartement,20.0,1.0,75120,75120000AK0079,75120,000,AK,79,450.0,2007-09-19,2016-07-26,"[655255.4480118518, 6863757.580908616]",10050.0,False,655255.4480118518,6863757.580908616
75120000AK82,1,18/06/2020,Vente,165000.0,79.0,RUE,1585,DES CASCADES,75020.0,PARIS 20,75,120,000,AK,82,37,"16,16",1,2.0,Appartement,16.0,2.0,75120,75120000AK0082,75120,000,AK,82,392.0,2007-09-19,2016-07-26,"[655269.7454199785, 6863732.507807017]",10312.5,False,655269.7454199785,6863732.507807017
75120000AK82,1,22/07/2020,Vente,285000.0,79.0,RUE,1585,DES CASCADES,75020.0,PARIS 20,75,120,000,AK,82,23,"24,24",1,2.0,Appartement,30.0,3.0,75120,75120000AK0082,75120,000,AK,82,392.0,2007-09-19,2016-07-26,"[655269.7454199785, 6863732.507807017]",9500.0,False,655269.7454199785,6863732.507807017
75120000AK92,1,07/05/2020,Vente,190500.0,63.0,RUE,1585,DES CASCADES,75020.0,PARIS 20,75,120,000,AK,92,25,"17,28",1,2.0,Appartement,18.0,1.0,75120,75120000AK0092,75120,000,AK,92,210.0,2007-09-19,2016-07-26,"[655323.1694419729, 6863701.1778900735]",10583.333333333334,False,655323.1694419729,6863701.1778900735
75120000AK92,1,02/10/2020,Vente,135000.0,63.0,RUE,1585,DES CASCADES,75020.0,PARIS 20,75,120,000,AK,92,6,,1,2.0,Appartement,12.0,1.0,75120,75120000AK0092,75120,000,AK,92,210.0,2007-09-19,2016-07-26,"[655323.1694419729, 6863701.1778900735]",11250.0,False,655323.1694419729,6863701.1778900735
75120000AK95,1,28/05/2020,Vente,330900.0,61.0,RUE,1585,DES CASCADES,75020.0,PARIS 20,75,120,000,AK,95,24,"27,23",1,2.0,Appartement,24.0,1.0,75120,75120000AK0095,75120,000,AK,95,129.0,2007-09-19,2016-07-26,"[655329.2150460092, 6863698.676751965]",13787.5,False,655329.2150460092,6863698.676751965
75120000AL58,1,15/12/2020,Vente,266800.0,85.0,RUE,2398,DES COURONNES,75020.0,PARIS 20,75,120,000,AL,58,5,"28,99",1,2.0,Appartement,30.0,1.0,75120,75120000AL0058,75120,000,AL,58,235.0,2007-09-27,2016-07-26,"[655154.0243490302, 6863650.589949689]",8893.333333333334,False,655154.0243490302,6863650.589949689
75120000AL60,1,08/04/2020,Vente,420000.0,93.0,RUE,2398,DES COURONNES,75020.0,PARIS 20,75,120,000,AL,60,3,"46,32",1,2.0,Appartement,45.0,3.0,75120,75120000AL0060,75120,000,AL,60,214.0,2007-09-27,2016-07-26,"[655181.169230674, 6863689.386213914]",9333.333333333334,False,655181.169230674,6863689.386213914
75120000AL63,1,01/10/2020,Vente,106000.0,134.0,RUE,2398,DES COURONNES,75020.0,PARIS 20,75,120,000,AL,63,120,"8,06",1,2.0,Appartement,9.0,1.0,75120,75120000AL0063,75120,000,AL,63,104.0,2007-09-27,2016-07-26,"[655218.7743067265, 6863780.7537023565]",11777.777777777777,False,655218.7743067265,6863780.7537023565
75120000AL93,1,07/02/2020,Vente,190000.0,40.0,RUE,4545,HENRI CHEVREAU,75020.0,PARIS 20,75,120,000,AL,93,177,"19,44",1,2.0,Appartement,17.0,1.0,75120,75120000AL0093,75120,000,AL,93,834.0,2007-09-27,2016-07-26,"[655155.2182407258, 6863581.805613545]",11176.470588235294,False,655155.2182407258,6863581.805613545
75120000AL93,1,02/11/2020,Vente,251000.0,98.0,RUE,2398,DES COURONNES,75020.0,PARIS 20,75,120,000,AL,93,114,"21,72",1,2.0,Appartement,21.0,1.0,75120,75120000AL0093,75120,000,AL,93,834.0,2007-09-27,2016-07-26,"[655155.2182407258, 6863581.805613545]",11952.380952380952,False,655155.2182407258,6863581.805613545
75120000AM124,1,02/07/2020,Vente,187000.0,11.0,RUE,2398,DES COURONNES,75020.0,PARIS 20,75,120,000,AM,124,11,"21,23",1,2.0,Appartement,21.0,2.0,75120,75120000AM0124,75120,000,AM,124,94.0,2007-10-02,2016-07-26,"[654644.8835994771, 6863465.411095713]",8904.761904761905,False,654644.8835994771,6863465.411095713
75120000AM244,1,14/02/2020,Vente,343000.0,8.0,RUE,0987,BISSON,75020.0,PARIS 20,75,120,000,AM,244,316,"35,85",1,2.0,Appartement,36.0,1.0,75120,75120000AM0244,75120,000,AM,244,1419.0,2007-10-02,2016-07-26,"[654521.25594775, 6863515.071667286]",9527.777777777777,False,654521.25594775,6863515.071667286
75120000AM27,1,11/06/2020,Vente,180000.0,25.0,RUE,0987,BISSON,75020.0,PARIS 20,75,120,000,AM,27,80,"18,50",1,2.0,Appartement,18.0,1.0,75120,75120000AM0027,75120,000,AM,27,659.0,2007-10-02,2016-07-26,"[654582.1673507417, 6863617.902669715]",10000.0,False,654582.1673507417,6863617.902669715
75120000AM27,1,16/07/2020,Vente,354250.0,25.0,RUE,0987,BISSON,75020.0,PARIS 20,75,120,000,AM,27,45,"47,86",1,2.0,Appartement,39.0,2.0,75120,75120000AM0027,75120,000,AM,27,659.0,2007-10-02,2016-07-26,"[654582.1673507417, 6863617.902669715]",9083.333333333334,False,654582.1673507417,6863617.902669715
75120000AM27,1,06/08/2020,Vente,125000.0,25.0,RUE,0987,BISSON,75020.0,PARIS 20,75,120,000,AM,27,27,"16,68",1,2.0,Appartement,17.0,1.0,75120,75120000AM0027,75120,000,AM,27,659.0,2007-10-02,2016-07-26,"[654582.1673507417, 6863617.902669715]",7352.941176470588,False,654582.1673507417,6863617.902669715
75120000AM50,1,31/07/2020,Vente,120000.0,1.0,RUE,8918,DU SENEGAL,75020.0,PARIS 20,75,120,000,AM,50,13,"14,05",1,2.0,Appartement,14.0,1.0,75120,75120000AM0050,75120,000,AM,50,104.0,2007-10-02,2016-07-26,"[654683.4053375399, 6863634.116473697]",8571.42857142857,False,654683.4053375399,6863634.116473697
75120000AN13,1,28/01/2020,Vente,250000.0,10.0,RUE,5659,DU LIBAN,75020.0,PARIS 20,75,120,000,AN,13,16,"24,92",1,2.0,Appartement,25.0,1.0,75120,75120000AN0013,75120,000,AN,13,168.0,2007-10-02,2016-07-26,"[654929.9099448097, 6863368.481594991]",10000.0,False,654929.9099448097,6863368.481594991
75120000AN48,1,08/01/2020,Vente,172000.0,40.0,RUE,3388,ETIENNE DOLET,75020.0,PARIS 20,75,120,000,AN,48,9,"19,50",1,2.0,Appartement,19.0,2.0,75120,75120000AN0048,75120,000,AN,48,201.0,2007-10-02,2016-07-26,"[654969.3797604264, 6863293.197695097]",9052.631578947368,False,654969.3797604264,6863293.197695097
75120000AN49,1,14/10/2020,Vente,310750.0,1.0,RUE,5659,DU LIBAN,75020.0,PARIS 20,75,120,000,AN,49,13,"32,67",1,2.0,Appartement,32.0,2.0,75120,75120000AN0049,75120,000,AN,49,412.0,2007-10-02,2016-07-26,"[654934.1122004454, 6863328.16588479]",9710.9375,False,654934.1122004454,6863328.16588479
75120000AN58,1,17/01/2020,Vente,490000.0,27.0,RUE,3388,ETIENNE DOLET,75020.0,PARIS 20,75,120,000,AN,58,29,"50,52",1,2.0,Appartement,52.0,2.0,75120,75120000AN0058,75120,000,AN,58,702.0,2007-10-02,2016-07-26,"[654863.4937208433, 6863309.521267979]",9423.076923076924,False,654863.4937208433,6863309.521267979
75120000AN58,1,20/05/2020,Vente,140000.0,27.0,RUE,3388,ETIENNE DOLET,75020.0,PARIS 20,75,120,000,AN,58,48,,1,2.0,Appartement,12.0,1.0,75120,75120000AN0058,75120,000,AN,58,702.0,2007-10-02,2016-07-26,"[654863.4937208433, 6863309.521267979]",11666.666666666666,False,654863.4937208433,6863309.521267979
75120000AN63,1,06/03/2020,Vente,205000.0,19.0,RUE,3388,ETIENNE DOLET,75020.0,PARIS 20,75,120,000,AN,63,20,,1,2.0,Appartement,19.0,1.0,75120,75120000AN0063,75120,000,AN,63,84.0,2007-10-02,2016-07-26,"[654833.585490555, 6863278.103641071]",10789.473684210527,False,654833.585490555,6863278.103641071
75120000AN71,1,20/01/2020,Vente,350000.0,3.0,RUE,3388,ETIENNE DOLET,75020.0,PARIS 20,75,120,000,AN,71,22,"35,69",1,2.0,Appartement,30.0,2.0,75120,75120000AN0071,75120,000,AN,71,365.0,2007-10-02,2016-07-26,"[654760.1929714835, 6863262.165250056]",11666.666666666666,False,654760.1929714835,6863262.165250056
75120000AN71,1,25/06/2020,Vente,110000.0,3.0,RUE,3388,ETIENNE DOLET,75020.0,PARIS 20,75,120,000,AN,71,44,"13,24",1,2.0,Appartement,13.0,1.0,75120,75120000AN0071,75120,000,AN,71,365.0,2007-10-02,2016-07-26,"[654760.1929714835, 6863262.165250056]",8461.538461538461,False,654760.1929714835,6863262.165250056
75120000AN74,1,30/06/2020,Vente,195000.0,4.0,RUE,6116,DES MARONITES,75020.0,PARIS 20,75,120,000,AN,74,9,"21,59",1,2.0,Appartement,23.0,1.0,75120,75120000AN0074,75120,000,AN,74,218.0,2007-10-02,2016-07-26,"[654745.5446488268, 6863258.949427069]",8478.260869565218,False,654745.5446488268,6863258.949427069
75120000AN9,1,16/03/2020,Vente,364000.0,37.0,RUE,5112,JULIEN LACROIX,75020.0,PARIS 20,75,120,000,AN,9,22,"38,55",1,2.0,Appartement,39.0,2.0,75120,75120000AN0009,75120,000,AN,9,27559.0,2007-10-02,2016-07-26,"[654830.5279160937, 6863473.696905833]",9333.333333333334,False,654830.5279160937,6863473.696905833
75120000AN9,1,15/09/2020,Vente,456500.0,21.0,RUE,5112,JULIEN LACROIX,75020.0,PARIS 20,75,120,000,AN,9,2638,"57,73",1,2.0,Appartement,56.0,3.0,75120,75120000AN0009,75120,000,AN,9,27559.0,2007-10-02,2016-07-26,"[654830.5279160937, 6863473.696905833]",8151.785714285715,False,654830.5279160937,6863473.696905833
75120000AO10,1,27/11/2020,Vente,335000.0,8.0,RUE,5112,JULIEN LACROIX,75020.0,PARIS 20,75,120,000,AO,10,56,"34,59",1,2.0,Appartement,35.0,2.0,75120,75120000AO0010,75120,000,AO,10,283.0,2007-10-02,2016-07-26,"[654971.054495493, 6863386.071746208]",9571.42857142857,False,654971.054495493,6863386.071746208
75120000AO21,1,04/11/2020,Vente,425000.0,90.0,RUE,2398,DES COURONNES,75020.0,PARIS 20,75,120,000,AO,21,13,"44,47",1,2.0,Appartement,43.0,3.0,75120,75120000AO0021,75120,000,AO,21,193.0,2007-10-02,2016-07-26,"[655047.9262881761, 6863540.811969811]",9883.720930232557,False,655047.9262881761,6863540.811969811
75120000AO25,1,03/09/2020,Vente,168155.0,27.0,RUE,4545,HENRI CHEVREAU,75020.0,PARIS 20,75,120,000,AO,25,9,"15,83",1,2.0,Appartement,18.0,1.0,75120,75120000AO0025,75120,000,AO,25,90.0,2007-10-02,2016-07-26,"[655190.5301143866, 6863511.802246377]",9341.944444444445,False,655190.5301143866,6863511.802246377
75120000AO25,1,19/10/2020,Vente,125000.0,27.0,RUE,4545,HENRI CHEVREAU,75020.0,PARIS 20,75,120,000,AO,25,11,"11,68",1,2.0,Appartement,16.0,1.0,75120,75120000AO0025,75120,000,AO,25,90.0,2007-10-02,2016-07-26,"[655190.5301143866, 6863511.802246377]",7812.5,False,655190.5301143866,6863511.802246377
75120000AO26,1,28/01/2020,Vente,245000.0,25.0,RUE,4545,HENRI CHEVREAU,75020.0,PARIS 20,75,120,000,AO,26,68,"26,02",1,2.0,Appartement,25.0,1.0,75120,75120000AO0026,75120,000,AO,26,352.0,2007-10-02,2016-07-26,"[655187.2379900238, 6863490.581591145]",9800.0,False,655187.2379900238,6863490.581591145
75120000AO26,1,29/06/2020,Vente,238000.0,25.0,RUE,4545,HENRI CHEVREAU,75020.0,PARIS 20,75,120,000,AO,26,64,"24,43",1,2.0,Appartement,25.0,2.0,75120,75120000AO0026,75120,000,AO,26,352.0,2007-10-02,2016-07-26,"[655187.2379900238, 6863490.581591145]",9520.0,False,655187.2379900238,6863490.581591145
75120000AO28,1,06/02/2020,Vente,330000.0,19.0,RUE,4545,HENRI CHEVREAU,75020.0,PARIS 20,75,120,000,AO,28,18,"37,05",1,2.0,Appartement,38.0,2.0,75120,75120000AO0028,75120,000,AO,28,533.0,2007-10-02,2016-07-26,"[655181.4426199371, 6863461.02728855]",8684.21052631579,False,655181.4426199371,6863461.02728855
75120000AO28,1,12/02/2020,Vente,335000.0,19.0,RUE,4545,HENRI CHEVREAU,75020.0,PARIS 20,75,120,000,AO,28,13,"36,85",1,2.0,Appartement,38.0,2.0,75120,75120000AO0028,75120,000,AO,28,533.0,2007-10-02,2016-07-26,"[655181.4426199371, 6863461.02728855]",8815.78947368421,False,655181.4426199371,6863461.02728855
75120000AO28,1,29/09/2020,Vente,140000.0,19.0,RUE,4545,HENRI CHEVREAU,75020.0,PARIS 20,75,120,000,AO,28,12,"14,86",1,2.0,Appartement,15.0,1.0,75120,75120000AO0028,75120,000,AO,28,533.0,2007-10-02,2016-07-26,"[655181.4426199371, 6863461.02728855]",9333.333333333334,False,655181.4426199371,6863461.02728855
75120000AO3,1,06/07/2020,Vente,305000.0,3.0,RUE,3192,ELYSEE MENILMONTANT,75020.0,PARIS 20,75,120,000,AO,3,17,"37,04",1,2.0,Appartement,37.0,2.0,75120,75120000AO0003,75120,000,AO,3,268.0,2007-10-02,2018-10-16,"[654971.5281259555, 6863416.359579688]",8243.243243243243,False,654971.5281259555,6863416.359579688
